,text_jw
72,"Saya suwe kopi mau ana ing Europa saya payu. VOC. enggone kirim kopi weton Mokka menyang Amsterdam ing sataun taune nganti 300. 000 pun. Bareng wong Turki ngengel engel wetuning dagangan kopi, VOC. nuli nyoba nandur dhewe ana ing Tanah Jawa (tahun 1706). GG. Zwaardekroon prajangjian lan wong bumi dikon nandur kopi, pametone saben sadhacin bakal dituku 15 ringgit. Wong bumi seneng atine dene pituwase memper, mulane iya saya maju panggarape, Tanah Jawa saya akeh pametune. Nanging suwening suwe VOC. saya sawenang wenang, regane kopi didhunake nganti 1 dhacin mung diajeni 5 ringgit. Wong bumi banjur suda kamajuwane, wit kopi akeh kang ditegori. Ing tahun 1721 Parentah ing Betawi meh bae kabilaen, marga saka panggawene Pieter Elberfeld, iya iku sawijining Walanda pranakan Jerman lan Jawa. Pieter Elberfeld mau duwe sedya arep ngraman jalaran nalika patine bapakne saperanganing warisane dadi meliking Parentah. Pieter Elberfeld banjur ngirup bala dibantu wong Jawa, aran Kartadriya andhel andhele Untung Surapati. Ana bangsa mutihan kang ngojok ngojoki wong sarana andum jimat. Karepe Pieter Elberfeld sakehing Walanda bakal ditumpes, dinane ditemtokake tanggal 1 Januari 1722. Bareng ndungkap tumekaning wektune, Parentah Betawi lagi bae oleh warta. Pieter Elberfeld sakancane enggal ditukup; sawuse ngaku banjur dipateni siya siya. Endhase Pieter Elberfeld dikethok, ditanjir ana ing regole pekarangane dhewe, omahe dirombak, pomahane disangarake ora kena dienggoni ing wong. Dhawuhe Parentah katulis ing watu, tumekane saiki isih tetep mengkono."
73,"Mas Garendi (wayahe Mangkurat III) utawa Sunan Kuning, Mangkurat V. Mangkubumi, Pangeran Mas Said 1727 - 1749 Paku Buwana II 1725 - 1729 M. de Haan 1755 Hamengku Buwana I 1749 - 1788 Paku Buwana III. 1637 - 1639 A. Valckenier 1757 Mangku Nagara 1743 -1750 G. van Imhoff 1750 - 1761 J. Mossel ng wiwitane abad kang kaping 18 Betawi akeh banget Cinane. Ora antara suwe wong Cina mau akeh sing angguran; ing kutha Betawi lan wewengkone kerep ana rerusuh. Ing saadege Betawi akeh wong Cina kang diboyongi saka Banten menyang Betawi kanggo ngrejakake kutha, awit wong Cina mau sregep lan pinter gegaweyan. Sesanggane dientengake, supaya Cina liyane padha kepengin gelem manggon ing kono. Wasana ing wiwitane abad 18 duga duga ing sajroning kutha bae ana jiwa Cina 60. 000 lan ing wewengkon Betawi 40. 000."
74,"Dene kang dadi pangupa jiwane, nenukang, adol gula, teh, nganti akeh kang bisa dadi sugih. Ewa dene suwe suwe ing Betawi saya akeh Cina kang ora duwe panggaotan, gawene mung ngemis, malah ora sethithik kang gelem nindakake kadurjanan. Kang ndadekake ora trimane wong Cina iya iku: 1. Dhawuhe GG. van Swol (tahun 1713 - 1718) bab reganing teh Cina. Tekane Cina saka ing negarane padha numpang prau kang momot teh didol marang VOC. Bareng para Bewindhebber rumangsa ora pati akeh kauntungane enggone dagang teh, GG. mau banjur namtokake yen teh weton negara Cina, kang maune diajeni 60 rupiyah ing sadhacine, ing sabanjure bakal diregani 40 rupiyah. Temahan nuli ora ana prau momot teh teka ing Betawi. Saka pangudining GG. Zwaardekroon wiwit ing tahun 1722 ana prau momot teh maneh teka ing Betawi. 2. Ing tahun 1706 wis ana angger nglarangi wong Cina teka ing Betawi tanpa panggaotan. Wiwit tahun 1722 Parentah dhawuh nggawa Cina kang tanpa panggaotan, menyang Ceylon, Bandha utawa Kaap de Goede Hoop. Mung kang duwe layang pratandha idining Prentah, kena lestari manggon ing Tanah Jawa. Ewa dene ing Betawi ing Betawi ora entek entek Cinane kang angguran sarta gawe rerusuh. Wusana ing tahun 1740 GG. Valckenier nemtokake putusan: sakehing Cina kang sakira nyumelangi, senadyan duwe layang pratandha, kudu dicekel kalebokake ing kunjaran, perlu katiti priksa. Cina mau yen ora duwe panggaotan kudu digawa menyang Ceylon, diwenehi pagaweyan nggarap kebon manis jangan. Para punggawa kang nindakake dhawuh mau, padha golek kasil, senadyan Cina sugih padha diancam arep dikirimake menyang Ceylon, supaya metu besele. Wekasan dikabarake yen kareping Parentah nedya numpes Cina kabeh. Cina padha muring kamoran wedi, akeh kang lunga saka kutha, klambrangan gawe rerusuh malah nganti wani nempuh kutha."
75,"Wong Walanda saya giris bareng krungu warta yen kraman sajabaning kutha sekaitan karo kang ana ing jeron kutha, pratandhane dene padha tandho gegaman lan nyingkirake anak bojone; besuk yen ana omah kobong Cina jaban kutha lan jeron kutha bakal bebarengan nempuh. Dumadakan sawijining dina ana omah kobong temenan. Bangsaning Walanda arahan dibantu para matrus sarta saradadu apa dene wong Jawa lan batur tukon banjur padha tumandang ngiras males ukum marang pangrusake Cina. Genining omah kang kobong diubal ubal, sakehing Cina kang ora bisa oncat padha dipateni, barang darbeke dijarah rayah. Nganti saminggu suwene mung mangkono bae kaanane. Omah kang kobong ana 600, Cina kang dipateni kira kira 10. 000. Nguninani pangrusak kang nggegirisi iku, Prentah ing Betawi kendel bae. Para prajurit melu gawe rusuh ora dilarangi. Malah nalika lagi ana era eru iku GG. Valckenier dhawuh mateni sakehing Cina kang ana ing pakunjaran. Ing satentreming kutha Parentah ngondhangake pangapura marang Cina, kang gelem masrahake gegaman. Akeh kang gelem manut, nuli diwenehi panggonan ing jaban kutha dadi sakampung. Cina kang padha oncat saka Betawi lan Cina ing liya panggonan, ngumpul dadi baris gedhe, ngepung kutha Semarang. Sunan Paku Buwana II mbiyantu marang Cina, awit digalih Cina bakal bisa nglungake Walanda, lan banjur dhawuh nempuh beteng Walanda ing Kartasura. Para opsir ana ing kono padha dipateni, saradadhune dipeksa manjing Islam. Ing sawuse wong Walanda ing Semarang oleh bantu saka Betawi, wong Cina keplayu. Wong Madura uga mbiyantu marang VOC. Dhek samana Sunan Mataram sumelang yen bakal tampa piwalese VOC. mulane enggal enggone minta pangaksama. Para priyagung Jawa kang sengit marang Walanda lestari mbiyantu Cina, dadi mungsuh ratune dhewe. Kartasura ditempuh, Paku Buwana II kengser. Banjur Mas Garendi, wayahe Sunan Mas kajumenengake ratu, ajejuluk Mangkurat V, nanging katekane sinebut Sunan Kuning. Parentah Betawi nuli nglakokake bala menyang Kartasura."
76,"Kabeneran kraman Jawa ecrah lan kraman Cina, dadi gampang enggone nungkulake. Mas Garendi dibuwang. Kratone Paku Buwana II banjur dielih menyang desa Sala, kang nuli dijenengake Surakarta Adiningrat. Pulo Madura lan Tanah Jawa pasisir lor banjur dipasrahake marang VOC. Surasane prajangjian ing tahun 1743 mangkene: Sunan Paku Buwana ngakeni yen enggone lestari ngrenggani kaprabon iku mung saka kawelasane VOC. Bareng Cakraningrat ing Madura tampa dhawuh yen negarane dipasrahake marang VOC. , banget ing pambangkange, malah ngejegi tanah Madura sisih kulon, lan tlatah tlatah ing Tanah Jawa Wetan. Temahan diperangi ing VOC. Ora lawas Cakraningrat kecekel, dibuwang menyang Kaap de Goede Hoop. Putrane diangkat bupati dening VOC. ngereh Madura kang kulon. Tanah wewengkoning Betawi nalika ana kraman banget karusakan. Dhek samana kang jumeneng Gouverneur Generaal Baron Van Imhogg (tahun 1743 - 1750) iya iku priyagung kang sregep lan cakep ing gawe. Saka pangudine Van Imhoff tanahe bisa reja maneh. Nalika tahun 1744 Van Imhoff pepriksa menyang wewengkoning Betawi nganti ketug pagunungan. Sawusing papriksa, kersane GG. Van Imhoff, tanah tanah kang bera arep disewakake utawa digadhekake, kareben metu kasile. Wong kang nggadhe utawa nyewa tanah bakal oleh wewenang sarta pangayoman saka Parentah, nanging wulu wetune kudu didol marang VOC. , regane ditemtokake ing Parentah. Van Imhoff dhewe nuladhani, mbobak tanah ing sukune gunung Salak, sarta ing kono ngedhegake pasanggrahan dijenengi Buitenzorg (tahun 1744). Para Bewindhebber nuli aweh lulusan yen Buitenzorg katetepake dadi pasanggrahane para Gouverneur Generaal. Kajaba saka iku Van Imhoff nekakake wong saka nagara Walanda kang pancen baku tani. Banjur pranatan kang ndadekake kapitunane wong Jawa disuwak, yaiku yen pametune kebon kopi kakeyan, kebon mau dibabadi amrih undhaking regane kopi. Tindak mangkono iku dilarangi, nuli GG. Van Imhoff nemtokake keh sathithiking kopi kang dadi laden marang VOC."
77,"Van Imhoff sawise njajah Tanah Jawa Tengah sarta Wetan, nuli ngarang layang palapuran kang maedahi banget ingatase Parentah. Ing ngisor iki kacarita bab perang lan reribede VOC. sarta Mataram kang marga saka kurang wewekane tindake Van Imhoff. Nalika GG. Van Imhoff ana ing Surakarta ing wektu samono Pangeran Mangkubumi lagi seserikan karo kang raka Kangjeng Sunan. Saka kersane Van Imhoff arep ngelingake marang Sang Pangeran nganti kewetu serenge ana ing pasamuan, andadekake banget serike Pangeran Mangkubumi, awit rumangsa bener, kok malah disrengeni. Ing saundure saka pasamuan Sang Pangeran trus lolos saka nagara, ngimpun bala sarta banjur gandheng karo Raden Mas Said, kang ing wektu iku wis madeg kraman uga. Priyagung sakarone wis sekutu ngraman marang Sunan Paku Buwana II. Ing tahun 1749 kraman durung kena disirep, banjur Kangjeng Sunan seda, iku saya andadekake kisruhing nagara. Nalika Paku Buwana II isih gerah, Van Hogendorp, Gouverneur ing pasisir lor, ditimbali, dingendikani bab oreging nagara. Dadining rembug karajan Surakarta dipasrahake babar pisan marang VOC. Dadi ing satemene wiwit tahun 1749 para ratu Jawa wis ora kagungan bumi. Sanadyan saka karsane kang rama Pangeran Adipati Anom wis ora duwe wenang marang karajan Surakarta, nanging Sang Pangeran meksa kajumenengake nata dening Van Hogendorp, mung bae enggone jumeneng mengku nagara dumunung anggadhuh. Para priyagung ing Surakarta akeh kang mrekitik atine bareng ngerti yen tanah Surakarta dadi darbeking VOC. , banjur padha mbalik ngiloni Pangeran Mangkubumi. Sadurunge Pangeran Adipati Anom jumeneng Paku Buwana III, Mangkubumi wis ngaku jumeneng ratu ing Banaran. Sarehne Pangeran Mangkubumi kumpul lan RM. Said, dadi santosa banget, nganti bisa ngelun luwih saparone Mataram. Paku Buwana III ora kagungan wragad sarta prajurit ora bisa lumawan perang, dadi anane mung mangsa bodhoa marang VOC. Perange kraman lan Compagnie genti unggul genti kasoran, wusana ing tahun 1751 Pangeran Mangkubumi bisa ngalahake Compagnie ing sacedhake kali Bagawanta."
78,"De Clerq senapatining prajurit, mati. Sabakdane iku Sang Pangeran ngalakokake bala mengalor nelukake Pekalongan malah meh nglojok jajahan Compagnie. Parentah ing Betawi sumelang banget, nuli nyantosani prajurit, wasana Mangkubumi kepeksa mundur, mubet ing wewengkone Mataram maneh. Ora antara lawas Pangeran Mangkubumi ecrah lan RM. Said nganti padha peperangan dhewekan, awit RM Said duwe pamelik arep jumeneng Sunan dhewe. Prakara iku ndadekake kamayarane VOC. ewa dene Parentah iya meksa rada wegah; utawa maneh sarehne ngeman rusaking nagara lan wong cilik, mulane GG. Mossel rujuk lan karepe Van Hogendorp, para panggedhening kraman arep dirukun bae, dicuwilake tanah Mataram. Ing tahun 1754 GG. Mossel tindak menyang Semarang katemu lan Kangjeng Sunan, perlu rembugan enggone arep merang karajan Mataram. Paku Buwana manut bae, awit ora ana kang diendelake. Kelakon Van Hogendorp bisa rembugan lan priyagung sakarone ing kraman, nanging ora kedadeyan. Kang gumanti Governeur Harting iku bisa angon mangsa. Sarehne Mangkubumi lan RM. Said tansah memungsuhan, mangka RM. Said kegedhen panjaluk, mulane tumrape Harting gampang bae enggone bedhami karo Mangkubumi. Ing tahun 1755 Sang Pangeran Mangkubumi bedhami lan Compagnie sarta Kangjeng Sunan ing Giyanti. Putusing bedhami Sang Pangeran kajumenengake ratu ngereh saparoning karajan Mataram, nanging kudu netepi prajangjian kuwajibane marang Compagnie. Sang Pangeran Mangkubumi banjur jumeneng ratu akadaton ing Ngayogyakarta Adiningrat jejuluk Sultan Hamengku Buwana I, Senapati Ing Ngalaga Abdulrahman Sayidin Panatagama Kalipattulah. Wiyosane malem Rebo Pon kaping 27 Ruwah windu Sengara tahun 1641 sinangkalan ""Janma Karya Wayanging Rat"" utawa kaping lima malem 6 Agustus 1717. Mungguh luhuring panggalihane Sang Prabu dicritakake ing layang Rajaputra, mengkene : "" Brataning galih sang nata, tansah olah jayeng jurit, atiti prana niskara, sura mbeg putus mikatsih, muja suraning dasih, pinrih samya gregetipun, sura asmareng laga, memthek kang wus wiradi, sinakyun dinadar boga busana."
79,"Sinuksma gung bala tantra, panglembanira ngenting, kongas ing prabawa nata, murba prabaning memanis, mawenes ing prajasri, asri rasning rum arum, sumiram warteng wadya, warata esthining dasih, srah susetya rena lir manggih suwarga. Warga gung gambira samya, sumyak tejaning nayadi, adining kawirotaman, tumameng karya narpati, ketang sihnya Sang aji, lumrah kang bala wadyagung, galaking para muka, tanah ing liyan nagari, myang ing manca kekes samya mestu deya"". Ing layang Rajaputra kono uga nyebutake kresanane Sang Prabu: dahar sega pulen wangi, jangan loncom tanpa santen, bubuk dhele lan tempe gedhe ginoreng. Kang minangka dhaharan (panganan): ketan enten enten, lemper iwak pitik, ketan kolak gedhang raja. Dadi mung sarwa gampang, tur murah lan mirasa. Tanah wewengkone praja Kasultanan dhek semana ora dadi siji kaya saiki, jalaran lemah lenggahe ing Surakarta lan Ngayogyakarta padha pating plencat lan ora silah. Wewengkoning karajan karo karone kena kabedakake dadi telung warna: 1. Negara yaiku kutha karajan; 2. Negara Gung, tanah sakiwa tengene negara, lan 3. Manca negara. Kanggo lumrah lemah lungguhe para punggawa iku ana ing negara gung, ana siji loro kang ana ing manca negara. Tanah manca negara mau dipenggedheni bupati kang banjur kena sanggan pajeg pabandaran (strandgelden), tanah Kejawan mung kari : Kutha Surakarta lan Ngayogyakarta Negara gung iya iku: a. Mataram = Ngayogyakarta, b. Pajang = Surakarta sisih kidul kulon, c. Sukawati = Surakarta sisih lor wetan, d. Bagelen, e. Kedhu, f. Bumi Gedhe = Surakarta sisih lor kulon, lan III. Manca Negara, yaiku Banyumas, Mediyun, Kedhiri, Japan = Surabaya sisih kidul kulon, Jipang = Rembang sisih kidul wetan, Grobogan lan tanah cilik cilik liya sawatara. Murih dhamange ing buku Klepu, panggawene ana ing desa Klepu dhek tanggal 26 September 1757. nanging buku iku ilang, mulane banjur ndadak gawe maneh ana ing Semarang ( 2 Nopember 1773). Kamot ing layang kang dijenengake ""Semarangsche Legger""."
80,"Sajroning paprentahane Sultan Swarga, Ngayogyakarta dadi karta raharja, nganti karusakane nalika paprangan wis pulih ora ana labete. Tumekaning seda, Sinuwun Hamengku Buwana I lestari becik karo Kompeni. Bangsa Jawa ngluhurake banget karo panjenengane lan ngalem marang kasetyan lan kasudirane, nanging marga sugenge iku kerep ngrekaos, banjur rada nemahi watek brangasan sethithik. Kerep banget pradondi prakara wates karo karaton Surakarta. Dene lereme marga ananing wates anyar ing tahun 1773. Tangkebe karo Pangeran Mangkunegara, yaiku putrane mantu, rada kurang becik. Luwih luwih wiwit tahun 1763 saploke Kangjeng Sultan mindhokake putrane (Kangjeng Ratu Bendara) karo Kangjeng Pangeran, banjur kerep banget padha ejeg ingejegan rebutan bawah nganti angel pisah pisahane, marga prakara enggone padha pasrahan punggawa kang padha aliyan bendara, banjur padha perang maneh. Kejaba iku Pangeran Mangku Negara ora saged ngapura marang Sultan Hamengku Buwana I, marga garwane dipundhut bali mau. Dene Kangjeng Sultan ndakwa, yen Pangeran Mangku Negara gawe rusuh ana ing bawah Kasultanan. Kangjeng Susuhunan ing Surakarta ngeloni Pangeran Mangku Negara. Perange iku nganti tekan tahun 1777. Wiwit tahun iku tangkepe Sultan Swarga marang Kangjeng Sunan lan Pangeran Mangku Negara katon becik. Kacarita RM. Said isih mbajurake perange, nanging suwe suwe ora bisa lawan, awit dibut prajurit VOC. lan balane Sultan Hamengku Buwana. Bareng kapepet ing tahun 1757 gelem bedhami ana ing Salatiga; putusane RM. Said kacuwilake karajan Surakarta, kajumenengake Pangeran Adipati, jejuluk Mangku Negara, ngereh tanah Keduwang lan Wanagiri, nanging iya nganggo prajangji mbangun miturut VOC. Nalika VOC. lagi nengah nengahi perang lan kraman Surakarta, yaiku tahun 1750, ing Banten ana kraman uga; mungguh kang dadi jalarane mangkene: Wiwit ing tahun 1733 kang jumeneng ing Banten Zeinul Arifin. Iku pangalihane ora kukuh, nganti kena kena diepak ing garwane trah Arab, asma Sarifah Fatimah."
81,"Karepe Fatimah arep makolehake kaponakane asma Sarif Abdullah, kang wus kapundhut mantu sarta kaangkat Pangeran dening Sultan Zeinul Arifin. Nadyan katemtokake sarembug lan Compagnie, yen kawenangake gumanti jumeneng ratu, putrane Kangjeng Sultan kang wus kaangkat Pangeran Gusti, ewa dene Sarifah Fatimah or gumingsir. Saka pangojok ojok lan wewadule Fatimah, Sultan ing Banten nganti kalimput, duwe panjaluk marang Van Imhoff supaya Sarif Abdullah kenaa kajumenengake Adipati Anom, dene Pangeran Gusti bakal kalorot. Bareng Pangeran Gusti krungu pawarta kang mengkono iku, enggal enggal nyuwun pangeyuban menyang Betawi. Saking pintere Fatimah lan sumelange VOC. bok menawa bakal kepeksa perangan maneh yen ora nurutana karsane Sultan Banten lan Fatimah, murih katentremaning nagara Sang Pangeran Gusti disingkirake menyang Ceylon. Let satahun Sultan Banten kaya kaya gerah engetan klenjit klenjit arep owah, Sarifah Fatimah age age njaluk lerehe marang Van Imhoff. GG. Van Imhoff mituruti, Sultan Banten malah dibuwang menyang Ambon, ora lawas seda ana ing kono, nanging Compagnie bakal ngayomi. Sakendhange Sultan ing Banten, kang ngereh negara Fatimah kabantu ing Sarif Abdullah. Sarehne pangrehe sawenang wenang, wong Banten kang dipanggedheni Ki Tapa lan Ratu Bagus, emoh diratoni ing priyagung kang dudu darah Banten, dadi ora suwe banjur ana kraman. Compagnie tetulung nguruni prajurit, nanging kalah, awit kraman pancen santosa. Nalika nedheng nedhenge geger gegeran ing Banten iku GG. Van Imhoff seda. Saka pamanggihe GG. Mossel, Sarifah Fatimah utawa Sarif Abdullah pancen ora nduweni wajib jumeneng ratu, mulane Pangeran Gusti bakal dikondurake dibiyantu VOC. bisane jumeneng Sultan. Ing tahun 1750 Fatimah lan Sarif Abdullah kecekel kabeh sarta banjur dikendhang. Pangeran Arya Adi Santika, kang rayi Sultan Zeinul Arifin katetepake dadi Sultan, ajejuluk: Abdul Maali Mohamad Wasiul Halimin, nanging nalika jumeneng iku nganggo prajangjian yen anggone jumeneng mung nggadhuh, malah tanah Lampung banjur dadi darbeking VOC."
82,"Prakara iku isih ndadekake kraman maneh: Ki Tapa lan sagolongane wong Banten, kang ora gelem rujuk lan wong Walanda, ora tarima. Pangeran Bagus Buang diangkat jumeneng ratu, merangi Arya Adi Santika, Pangeran Gusti lan VOC. , nanging suwe suwe Ki Tapa kalah. Ing tahun 1753 ing Banten wis tentrem. Pangeran Arya Adi Santika seleh keprabon marang Pangeran Gusti kang banjur ajejuluk Abu'n Natsar Mohamad Arif Zeinul Acekin. Ratu anyar iku nalika jumenenge iya nganggo nganyarake prajanji kaya dene prajanjine Sultan Adi Santika lan VOC."
83,"ng sasirepe kraman Mataram lan Banten, ing Tanah Jawa banjur dadi tentrem, kang durung mung ing Blambangan, amarga saka panggawene wong ing Bali lan turune Untung Surapati. Sarehne ing wektu iku wus ana wong Inggris kang dedagangan ing kono, VOC. sumelang yen tanah Bang Wetan bakal dirukun, mulane banjur nglurugake bala mrono. Wiwit ing tahun 1772 Blambangan iya sirep. Dadi saTanah Jawa ing jaman iku wis wiwit raharja lan kelakon kawengku ing Compagnie kabeh. VOC. wis prasasat maharaja, sakehing mungsuhe padha dipunthes, kira kira wis ora bakal mbebayani, ora abot sanggane. Nanging mungguh sranane kang kanggo munthes iku ing jaman wekas wekasan wis dudu kasentosaning wadya bala thok, nanging uga nganggo akal kajuligan, mratandhani yen VOC. entek kekuwatane, kaya kang dicritakake ing ngisor iki. Sabakdane jaman peperangan ing Tanah Jawa, saya suwe saya katon yen Compagnie bakal ambruk. GG. Mossel 9tahun 1750 - 1761) lan Van der Parra (tahun 1761 - 1775), apadene para GG. kang padha gumanti yaiku Van Riemsdijk (tahun 1775 - 1777), De Klerk (tahun 1777 - 1780) padha mbudi daya ngentekake akal, murih tuluse VOC. , nanging ngrekasane tanpa pituwas, Compagnie wis ora kena digendholi. Nalika semana ing Tanah Jawa malah wiwit raharja, awit wis ora ana peperangan, sarta Compagnie tansah njaga murih bisane tansah memitran karo Kangjeng Sunan ing Kejawan."
84,"Sanadyan tindake para ratu Jawa kerep ndadekake kapitunane wong cilik, nanging Compagnie trima meneng, awit pancen ora ngrembug marang begja cilakane wong bumi. Yen kadhang kala Surakarta lan Ngayogyakarta padha gesrek prakara watesing nagara, VOC. iya ora gelem melu melu. Jajahan ing sajabane Tanah Jawa ing wektu iku VOC. iya ora pati bisa ngrembug, wasana suda kuwasane. Ana ing Indhu Ngarep kuwasane wong Inggris saya gedhe. Malah ana ing Benggala kuwasane ngungkuli VOC. Kerep bae wong Walanda lan wong Inggris ana ing kono padha grejegan, malah terkadhang nganti dadi perang. Sarehne VOC. kalah kuwasa, wasana kantor kantore ing Benggala kudu nganggo diawat awati ing wong Inggris. Ana ing Ceylon VOC. kerep sulaya karo raja ing Kandhi prakara padagangan manis jangan lan pandumaning bebathen, nanging rahayu isih bisa terus panguwasane. Ana ing Persi VOC. ora bisa terus dedagangan. Padagangan ing Sumatra pasisir kulon lan wetan ora bisa ngolehake kauntungan kang memper marang VOC. , samono uga padagangan ing Borneo. Ana ing kapulowan MOLOKO VOC. iya isih lestari oleh dagangan craken, nanging saya katon yen suda suda. Sarehne Compagnie kaya mangkono kaanane, ora lawas mesthi bakal ambruk. Kebarengan tanah Walanda banjur perang lan Inggris, iku kang nyengkakake ambruke VOC. , awit VOC, wis ora bisa ngukuhi jajahan ing Asia, marga saka kuranging prajurit, mangka ora bisa oleh bantu saka nagara Walanda. Kantor kantor ing Indhu Ngarep tiba ing tangane wong Inggris. Jajahan ing Sumatra pasisir wetan kulon kena direbut ora nganggo bisa lawan. Kaanane VOC. ing nagara Walanda luwih rekasa lan ing tanah Indhiya. Prau prau kang saka Indhiya akeh kang padha dirampas dening wong Inggris. Saking kekesing ati nganti ora ana prau dagang kang wani mingsed saka pelabuhan. Dadi laku dagang mandeg babar pisan."
85,"ing Betawi ora ana prau teka anggawa prajurit, gegaman utawa dhuwit, utawa njupuk dagangan, nganti sakehing gudang gudang padha ambruk, mulane yen ana prau saka negara liya kang gelem kulak dagangan murah murahan bae. Parentah ing Betawi wis rumangsa bungah. Nganti telung tahun lawase tanah Indhiya enggone karibedan mangkono iku, wasana ing tahun 1784 perange Walanda leren. Miturut prajangjiane bedhami: Compagnie ora kena mbanjurake bedhami monopolie ing tanah Indhu, wong Inggris ora kena dilarangi enggone dagang layar ana ing kono. Ing sabakdane perang VOC. saya katon ngrekasane, ing tahun 1791 kecupetan 96 yuta, mangka arep golek utangan wis ora ana kang ngendel. Mangkono iku kaanane VOC. nalika nagara Walanda lagi jaman dahuru, wiwit tahun 1795 nagara Walanda banjur kecekel ing para kraman ing Frankrijk, mangka nagara Frankrijk mungsuhan karo Inggris. Awit saka iku tanah Walanda iya melu mungsuhan karo negara Inggris. Kacarita Willem V, Stadhouder ing tanah Walanda ing sajroning jaman dahuru mau sumingkir menyang tanah Inggris. Dene VOC. saka panemune Willem V luwih becik dititipna dhisik menyang wong Inggris supaya aja kecekel ing para kraman Walanda, awit yen wis kecekel ing para kraman bisa uga direbut ing krajan Inggris (Layang saka Kew. ), nanging panimbang iku ora digugu, mulane VOC. sida diperangi karajan Inggris. Wiwit tahun 1796 jajahane VOC. meh kabeh, kejaba Tanah Jawa lan Ternate, klakon direbut Inggris. Wasana ing tahun 1799 VOC. ambruk, dibubarake, barang darbeke diliyer ing Parentah Walanda kang lagi tetep anyar."
86,"ng saambruke VOC. , tanah Indhiya kacekel ing Parentah Praja Walanda (Bataafsche Republiek), nanging mungguh pranatane peprentahan wiwitane owah, sakehing punggawa dilestarekake pangkate lawas, mung bae salin bendarane, yaiku Parentah Praja Walanda. Ing jaman iku Parentah Walanda duwe karep mbeciki pangrehing tanah Indhiya; mung bae mungguh ing rekane isih rekasa, awit ing Bataafsche Republiek panemune para pinter padha geseh. Ana Sarjana loro maune padha panggedhening Compagnie, nanging karepe nglestarekake monopolie lan parokane VOC. liyane, punggawaning negara uga ngiras dadi sudagar. Sijine aran Van Hogendorp kang maune dadi Gezaghebber ing Tanah Jawa Wetan, duwe karep misahake paprentahan lan dagang, apa dene duwe karep nyuwak monopolie. Sesanggan peksan lan gugur gunung arep dimareni."
87,"Van Hogendorp uga banget nyuwun marang Parentah Walanda, supaya peprentahaning tanah Indhiya bisa becik, pangadilan bisaa sabenere, apa dene supaya wong Pribumi diparingana lemah dhewe dhewe (individueel groundbezit). Parentah Walanda banjur nganakake Commisie, kang dipatah gawe rancangan mungguh ing paprentahan tanah Indhiya. Wasana ing tahun 1805 panemune Van Hogendorp dianggep ing Parentah Walanda. Mung bae wong kang diutus supaya anindakake peprentahan mau, ora bisa tekan ing tanah Indhiya, nuli didhawuhi mulih, awit bab owahing peprentahan ing tanah Walanda. Kacarita ing tanah Walanda wiwit tahun 1806 Bataafsche Republiek salin dadi karajan, kang jumeneng rate Lodewijk Napoleon, sadhereke Keizer Napoleon ing Frankrijk. Mangka Sang Keizer banget sumelange yen tanah Indhiya bakal direbut ing karajan Inggris, mulane Lodewijk Napoleon kepeksa netepake Gouverneur General kang awatak Senapati, miturut dhawuhe Keizer Napoleon, Kang dipilih Mr. H. Daendels. Mungguh kaanane tanah Indhiya ing nalika iku kalebu raharja. GG. Van Over Straten njaga banget marang Tanah Jawa, Betawi disentosani. Kalakon wong Inggris nempuh Betawi nganging kena dibalekake. Lakuning tetanen ing Tanah Jawa kalebu sempulur, kang akeh pametu kopi lan tebu. Sarehne isih nengah nengah jaman perang dadi wulu wetune Tanah Jawa, yaiku: kopi, gula, kapas, lsp. ora kena dikirimake menyang nagara Walanda, nanging malah kebeneran, awit dagangan Tanah Jawa banjur dikulak bangsa liya (Denemarken, Amerika) ana ing tanah Indhiya kene, dadi sing padha bathi para sudagar ing tanah Indhiya dhewe, dudu sudagar ing nagara Walanda. Tanggal 1 Januari 1808, Daendels rawuh ing Tanah Jawa. Miturut unining kakancingane Daendels mau kabawah marang Minister van Kolonien, nanging sarehne lagi nengah nengahi perang, lan Tanah Jawa tansah dinganglangi wong Inggris, dadi Daendels prasasat madeg dhewe."
